"T","TMean","TPrime2Mean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","rho","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.503609e+02,3.503609e+02,2.412226e-10,5.536133e-01,-1.989100e+01,-7.130332e-16,6.449438e-01,-1.986062e+01,-7.125985e-16,3.120498e-03,4.346660e-04,7.508734e-37,1.134654e-03,2.670770e-21,5.930585e-21,1.261968e-01,3.653570e+05,6.434417e+02,6.434417e+02,1.880223e-09,1.023426e-01,1.242914e+05,1.247743e+05,8.171348e+04,1.233073e+00,0.000000e+00,1,1.303200e-01,1.032000e-02,1.000000e-01,0.000000e+00
3.503699e+02,3.503699e+02,6.664887e-11,5.600404e-01,-1.958586e+01,-6.769699e-16,6.514986e-01,-1.955462e+01,-6.765567e-16,3.119254e-03,4.507180e-04,7.810850e-37,1.156589e-03,2.658822e-21,5.724596e-21,1.255203e-01,3.703042e+05,6.460466e+02,6.460466e+02,2.253734e-09,1.017969e-01,1.242910e+05,1.247738e+05,8.171289e+04,1.233037e+00,0.000000e+00,1,1.305600e-01,1.056000e-02,1.000000e-01,0.000000e+00
3.503788e+02,3.503788e+02,-9.327976e-11,5.670019e-01,-1.928190e+01,-6.292391e-16,6.585977e-01,-1.924979e+01,-6.288541e-16,3.117809e-03,4.667468e-04,8.202797e-37,1.178350e-03,2.597089e-21,5.423686e-21,1.248434e-01,3.752238e+05,6.486346e+02,6.486346e+02,2.593576e-09,1.012508e-01,1.242905e+05,1.247733e+05,8.171225e+04,1.233001e+00,0.000000e+00,1,1.308000e-01,1.080000e-02,1.000000e-01,0.000000e+00
3.503876e+02,3.503876e+02,-2.385464e-10,5.744988e-01,-1.897912e+01,-5.698274e-16,6.662420e-01,-1.894614e+01,-5.694776e-16,3.116162e-03,4.827524e-04,8.684677e-37,1.199935e-03,2.485511e-21,5.027746e-21,1.241663e-01,3.801158e+05,6.512057e+02,6.512057e+02,2.899712e-09,1.007045e-01,1.242901e+05,1.247728e+05,8.171156e+04,1.232966e+00,0.000000e+00,1,1.310400e-01,1.104000e-02,1.000000e-01,0.000000e+00
3.503963e+02,3.503963e+02,-3.691345e-10,5.825314e-01,-1.867752e+01,-4.987210e-16,6.744320e-01,-1.864367e+01,-4.984130e-16,3.114314e-03,4.987349e-04,9.256598e-37,1.221345e-03,2.324031e-21,4.536665e-21,1.234888e-01,3.849803e+05,6.537599e+02,6.537599e+02,3.172102e-09,1.001580e-01,1.242895e+05,1.247722e+05,8.171082e+04,1.232930e+00,0.000000e+00,1,1.312800e-01,1.128000e-02,1.000000e-01,0.000000e+00
3.504065e+02,3.504065e+02,-4.442441e-10,5.837496e-01,-1.831885e+01,-4.412281e-16,6.758034e-01,-1.828413e+01,-4.409564e-16,3.111690e-03,5.135541e-04,9.269287e-37,1.239645e-03,2.146505e-21,4.229950e-21,1.227774e-01,3.910276e+05,6.567387e+02,6.567387e+02,3.009924e-09,9.958414e-02,1.242892e+05,1.247718e+05,8.171030e+04,1.232890e+00,0.000000e+00,1,1.315200e-01,1.152000e-02,1.000000e-01,0.000000e+00
3.504171e+02,3.504171e+02,-5.001223e-10,5.831172e-01,-1.794298e+01,-3.905979e-16,6.753296e-01,-1.790740e+01,-3.903590e-16,3.108690e-03,5.280213e-04,9.087194e-37,1.256904e-03,1.969687e-21,3.983029e-21,1.220547e-01,3.974282e+05,6.598401e+02,6.598401e+02,2.726586e-09,9.900118e-02,1.242889e+05,1.247714e+05,8.170980e+04,1.232849e+00,0.000000e+00,1,1.317600e-01,1.176000e-02,1.000000e-01,0.000000e+00
3.504275e+02,3.504275e+02,-5.507854e-10,5.829480e-01,-1.756834e+01,-3.402749e-16,6.753286e-01,-1.753189e+01,-3.400685e-16,3.105496e-03,5.425011e-04,8.904558e-37,1.274058e-03,1.788314e-21,3.716663e-21,1.213313e-01,4.037995e+05,6.629247e+02,6.629247e+02,2.454052e-09,9.841756e-02,1.242885e+05,1.247709e+05,8.170926e+04,1.232809e+00,0.000000e+00,1,1.320000e-01,1.200000e-02,1.000000e-01,0.000000e+00
3.504378e+02,3.504378e+02,-5.962275e-10,5.832423e-01,-1.719492e+01,-2.902593e-16,6.758011e-01,-1.715760e+01,-2.900851e-16,3.102108e-03,5.569934e-04,8.721379e-37,1.291106e-03,1.602380e-21,3.430829e-21,1.206070e-01,4.101415e+05,6.659924e+02,6.659924e+02,2.192336e-09,9.783326e-02,1.242881e+05,1.247704e+05,8.170866e+04,1.232768e+00,0.000000e+00,1,1.322400e-01,1.224000e-02,1.000000e-01,0.000000e+00
3.504479e+02,3.504479e+02,-6.364425e-10,5.840008e-01,-1.682273e+01,-2.405517e-16,6.767476e-01,-1.678454e+01,-2.404093e-16,3.098525e-03,5.714982e-04,8.537657e-37,1.308049e-03,1.411880e-21,3.125504e-21,1.198820e-01,4.164541e+05,6.690432e+02,6.690432e+02,1.941450e-09,9.724830e-02,1.242876e+05,1.247699e+05,8.170801e+04,1.232728e+00,0.000000e+00,1,1.324800e-01,1.248000e-02,1.000000e-01,0.000000e+00
3.504579e+02,3.504579e+02,-6.714243e-10,5.852240e-01,-1.645176e+01,-1.911524e-16,6.781687e-01,-1.641269e+01,-1.910414e-16,3.094748e-03,5.860155e-04,8.353390e-37,1.324886e-03,1.216808e-21,2.800666e-21,1.191562e-01,4.227372e+05,6.720771e+02,6.720771e+02,1.701407e-09,9.666267e-02,1.242871e+05,1.247693e+05,8.170731e+04,1.232688e+00,0.000000e+00,1,1.327200e-01,1.272000e-02,1.000000e-01,0.000000e+00
3.504677e+02,3.504677e+02,-7.011669e-10,5.869125e-01,-1.608201e+01,-1.420616e-16,6.800647e-01,-1.604207e+01,-1.419817e-16,3.090777e-03,6.005454e-04,8.168577e-37,1.341616e-03,1.017160e-21,2.456293e-21,1.184296e-01,4.289910e+05,6.750939e+02,6.750939e+02,1.472220e-09,9.607636e-02,1.242866e+05,1.247687e+05,8.170656e+04,1.232648e+00,0.000000e+00,1,1.329600e-01,1.296000e-02,1.000000e-01,0.000000e+00
3.504773e+02,3.504773e+02,-7.256641e-10,5.890667e-01,-1.571350e+01,-9.327985e-17,6.824365e-01,-1.567268e+01,-9.323070e-17,3.086610e-03,6.150879e-04,7.983219e-37,1.358241e-03,8.129289e-22,2.092360e-21,1.177022e-01,4.352152e+05,6.780939e+02,6.780939e+02,1.253900e-09,9.548939e-02,1.242860e+05,1.247681e+05,8.170576e+04,1.232608e+00,0.000000e+00,1,1.332000e-01,1.320000e-02,1.000000e-01,0.000000e+00
3.504868e+02,3.504868e+02,-7.449100e-10,5.916873e-01,-1.534622e+01,-4.480740e-17,6.852845e-01,-1.530451e+01,-4.478865e-17,3.082247e-03,6.296429e-04,7.797315e-37,1.374759e-03,6.041109e-22,1.708847e-21,1.169740e-01,4.414100e+05,6.810768e+02,6.810768e+02,1.046461e-09,9.490174e-02,1.242854e+05,1.247675e+05,8.170491e+04,1.232569e+00,0.000000e+00,1,1.334400e-01,1.344000e-02,1.000000e-01,0.000000e+00
3.504979e+02,3.504979e+02,-7.704040e-10,5.869716e-01,-1.490730e+01,-2.925128e-17,6.807773e-01,-1.486473e+01,-2.922064e-17,3.076891e-03,6.416875e-04,7.770683e-37,1.387057e-03,9.295494e-22,2.343615e-21,1.162118e-01,4.492073e+05,6.845578e+02,6.845578e+02,6.464007e-10,9.428663e-02,1.242850e+05,1.247670e+05,8.170442e+04,1.232526e+00,0.000000e+00,1,1.336800e-01,1.368000e-02,1.000000e-01,0.000000e+00
3.505095e+02,3.505095e+02,-8.011752e-10,5.800506e-01,-1.444532e+01,-3.868843e-17,6.740654e-01,-1.440188e+01,-3.862662e-17,3.071092e-03,6.529241e-04,7.708445e-37,1.397951e-03,1.453672e-21,3.344928e-21,1.154374e-01,4.575207e+05,6.881953e+02,6.881953e+02,2.042958e-10,9.366160e-02,1.242847e+05,1.247667e+05,8.170402e+04,1.232482e+00,0.000000e+00,1,1.339200e-01,1.392000e-02,1.000000e-01,0.000000e+00
3.505209e+02,3.505209e+02,-8.343488e-10,5.735155e-01,-1.398456e+01,-6.424052e-17,6.677498e-01,-1.394025e+01,-6.414152e-17,3.065118e-03,6.641968e-04,7.544597e-37,1.408824e-03,2.000265e-21,4.372589e-21,1.146618e-01,4.658063e+05,6.918177e+02,6.918177e+02,-2.098565e-10,9.303553e-02,1.242843e+05,1.247663e+05,8.170358e+04,1.232438e+00,0.000000e+00,1,1.341600e-01,1.416000e-02,1.000000e-01,0.000000e+00
3.505321e+02,3.505321e+02,-8.699272e-10,5.673670e-01,-1.352502e+01,-1.059263e-16,6.618308e-01,-1.347985e+01,-1.057841e-16,3.058968e-03,6.755056e-04,7.279025e-37,1.419675e-03,2.569354e-21,5.426631e-21,1.138850e-01,4.740642e+05,6.954251e+02,6.954251e+02,-5.960237e-10,9.240844e-02,1.242839e+05,1.247658e+05,8.170307e+04,1.232395e+00,0.000000e+00,1,1.344000e-01,1.440000e-02,1.000000e-01,0.000000e+00
3.505431e+02,3.505431e+02,-9.079135e-10,5.616052e-01,-1.306671e+01,-1.637645e-16,6.563092e-01,-1.302068e+01,-1.635730e-16,3.052643e-03,6.868506e-04,6.911608e-37,1.430505e-03,3.160965e-21,6.507083e-21,1.131069e-01,4.822943e+05,6.990174e+02,6.990174e+02,-9.541731e-10,9.178030e-02,1.242835e+05,1.247653e+05,8.170252e+04,1.232352e+00,0.000000e+00,1,1.346400e-01,1.464000e-02,1.000000e-01,0.000000e+00
3.505539e+02,3.505539e+02,-9.483103e-10,5.562307e-01,-1.260962e+01,-2.377739e-16,6.511852e-01,-1.256273e+01,-2.375271e-16,3.046142e-03,6.982319e-04,6.442229e-37,1.441314e-03,3.775125e-21,7.613975e-21,1.123276e-01,4.904965e+05,7.025945e+02,7.025945e+02,-1.284272e-09,9.115113e-02,1.242830e+05,1.247648e+05,8.170191e+04,1.232309e+00,0.000000e+00,1,1.348800e-01,1.488000e-02,1.000000e-01,0.000000e+00
3.505645e+02,3.505645e+02,-9.911205e-10,5.512440e-01,-1.215376e+01,-3.279733e-16,6.464593e-01,-1.210601e+01,-3.276653e-16,3.039466e-03,7.096494e-04,5.870768e-37,1.452102e-03,4.411859e-21,8.747340e-21,1.115471e-01,4.986709e+05,7.061566e+02,7.061566e+02,-1.586289e-09,9.052092e-02,1.242825e+05,1.247643e+05,8.170124e+04,1.232267e+00,0.000000e+00,1,1.351200e-01,1.512000e-02,1.000000e-01,0.000000e+00
3.505750e+02,3.505750e+02,-1.036347e-09,5.466455e-01,-1.169913e+01,-4.343817e-16,6.421320e-01,-1.165051e+01,-4.340063e-16,3.032613e-03,7.211032e-04,5.197107e-37,1.462868e-03,5.071194e-21,9.907208e-21,1.107654e-01,5.068175e+05,7.097034e+02,7.097034e+02,-1.860189e-09,8.988967e-02,1.242820e+05,1.247637e+05,8.170053e+04,1.232225e+00,0.000000e+00,1,1.353600e-01,1.536000e-02,1.000000e-01,0.000000e+00
3.505852e+02,3.505852e+02,-1.083992e-09,5.424356e-01,-1.124573e+01,-5.570178e-16,6.382037e-01,-1.119625e+01,-5.565690e-16,3.025584e-03,7.325933e-04,4.421126e-37,1.473613e-03,5.753157e-21,1.109361e-20,1.099824e-01,5.149360e+05,7.132351e+02,7.132351e+02,-2.105942e-09,8.925737e-02,1.242814e+05,1.247631e+05,8.169976e+04,1.232183e+00,0.000000e+00,1,1.356000e-01,1.560000e-02,1.000000e-01,0.000000e+00
3.505973e+02,3.505973e+02,-9.734993e-10,5.310935e-01,-1.070649e+01,-6.595513e-16,6.271084e-01,-1.065617e+01,-6.590248e-16,3.017251e-03,7.409076e-04,5.407937e-37,1.479209e-03,6.561502e-21,1.245030e-20,1.091633e-01,5.251041e+05,7.173218e+02,7.173218e+02,-1.994649e-09,8.859580e-02,1.242812e+05,1.247629e+05,8.169951e+04,1.232138e+00,0.000000e+00,1,1.358400e-01,1.584000e-02,1.000000e-01,0.000000e+00
3.506100e+02,3.506100e+02,-7.960155e-10,5.168548e-01,-1.013119e+01,-7.609944e-16,6.131085e-01,-1.008005e+01,-7.603826e-16,3.008293e-03,7.478774e-04,7.289608e-37,1.482680e-03,7.495482e-21,1.399998e-20,1.083278e-01,5.361389e+05,7.216407e+02,7.216407e+02,-1.758076e-09,8.792090e-02,1.242811e+05,1.247627e+05,8.169945e+04,1.232092e+00,0.000000e+00,1,1.360800e-01,1.608000e-02,1.000000e-01,0.000000e+00
3.506224e+02,3.506224e+02,-6.200132e-10,5.029212e-01,-9.557033e+00,-8.765759e-16,5.994250e-01,-9.505075e+00,-8.758701e-16,2.999201e-03,7.548739e-04,9.304479e-37,1.486229e-03,8.521191e-21,1.569991e-20,1.074907e-01,5.471538e+05,7.259489e+02,7.259489e+02,-1.544426e-09,8.724473e-02,1.242809e+05,1.247625e+05,8.169933e+04,1.232047e+00,0.000000e+00,1,1.363200e-01,1.632000e-02,1.000000e-01,0.000000e+00
3.506347e+02,3.506347e+02,-4.454940e-10,4.892929e-01,-8.984014e+00,-1.006312e-15,5.860584e-01,-8.931245e+00,-1.005504e-15,2.989973e-03,7.618972e-04,1.145271e-36,1.489859e-03,9.638738e-21,1.755023e-20,1.066521e-01,5.581487e+05,7.302462e+02,7.302462e+02,-1.353725e-09,8.656725e-02,1.242807e+05,1.247623e+05,8.169915e+04,1.232002e+00,0.000000e+00,1,1.365600e-01,1.656000e-02,1.000000e-01,0.000000e+00
3.506468e+02,3.506468e+02,-2.724596e-10,4.759705e-01,-8.412136e+00,-1.150220e-15,5.730092e-01,-8.358563e+00,-1.149300e-15,2.980609e-03,7.689473e-04,1.373444e-36,1.493567e-03,1.084823e-20,1.955115e-20,1.058120e-01,5.691236e+05,7.345328e+02,7.345328e+02,-1.186002e-09,8.588848e-02,1.242805e+05,1.247620e+05,8.169892e+04,1.231958e+00,0.000000e+00,1,1.368000e-01,1.680000e-02,1.000000e-01,0.000000e+00
3.506586e+02,3.506586e+02,-1.009117e-10,4.629542e-01,-7.841402e+00,-1.308316e-15,5.602776e-01,-7.787031e+00,-1.307276e-15,2.971110e-03,7.760242e-04,1.614985e-36,1.497356e-03,1.214977e-20,2.170282e-20,1.049704e-01,5.800786e+05,7.388085e+02,7.388085e+02,-1.041281e-09,8.520841e-02,1.242803e+05,1.247617e+05,8.169864e+04,1.231914e+00,0.000000e+00,1,1.370400e-01,1.704000e-02,1.000000e-01,0.000000e+00
3.506702e+02,3.506702e+02,6.914790e-11,4.502444e-01,-7.271811e+00,-1.480616e-15,5.478640e-01,-7.216649e+00,-1.479447e-15,2.961475e-03,7.831280e-04,1.869908e-36,1.501224e-03,1.354347e-20,2.400542e-20,1.041272e-01,5.910136e+05,7.430735e+02,7.430735e+02,-9.195910e-10,8.452704e-02,1.242800e+05,1.247614e+05,8.169830e+04,1.231870e+00,0.000000e+00,1,1.372800e-01,1.728000e-02,1.000000e-01,0.000000e+00
3.506815e+02,3.506815e+02,2.027117e-10,4.381858e-01,-6.700995e+00,-1.580090e-15,5.358878e-01,-6.645115e+00,-1.578832e-15,2.953752e-03,7.896980e-04,2.141794e-36,1.504611e-03,1.455893e-20,2.574568e-20,1.032820e-01,6.018861e+05,7.472958e+02,7.472958e+02,-7.893111e-10,8.384370e-02,1.242800e+05,1.247614e+05,8.169838e+04,1.231830e+00,0.000000e+00,1,1.375200e-01,1.752000e-02,1.000000e-01,0.000000e+00
3.506941e+02,3.506941e+02,2.791725e-10,4.223716e-01,-6.071097e+00,-1.547057e-15,5.200584e-01,-6.014562e+00,-1.545812e-15,2.944802e-03,7.936914e-04,2.281115e-36,1.502865e-03,1.443975e-20,2.552090e-20,1.024249e-01,6.142862e+05,7.517913e+02,7.517913e+02,-7.666006e-10,8.315058e-02,1.242804e+05,1.247616e+05,8.169898e+04,1.231790e+00,0.000000e+00,1,1.377600e-01,1.776000e-02,1.000000e-01,0.000000e+00
3.507076e+02,3.507076e+02,3.161928e-10,4.028069e-01,-5.384747e+00,-1.410934e-15,5.004404e-01,-5.327607e+00,-1.409782e-15,2.934201e-03,7.953161e-04,2.283049e-36,1.496392e-03,1.339032e-20,2.366377e-20,1.015562e-01,6.281805e+05,7.565627e+02,7.565627e+02,-8.619549e-10,8.244810e-02,1.242810e+05,1.247622e+05,8.169996e+04,1.231748e+00,0.000000e+00,1,1.380000e-01,1.800000e-02,1.000000e-01,0.000000e+00
3.507210e+02,3.507210e+02,3.509614e-10,3.834998e-01,-4.699469e+00,-1.274278e-15,4.810889e-01,-4.641736e+00,-1.273220e-15,2.923502e-03,7.969306e-04,2.284910e-36,1.490058e-03,1.235092e-20,2.183765e-20,1.006856e-01,6.420685e+05,7.613282e+02,7.613282e+02,-9.604554e-10,8.174399e-02,1.242816e+05,1.247627e+05,8.170088e+04,1.231707e+00,0.000000e+00,1,1.382400e-01,1.824000e-02,1.000000e-01,0.000000e+00
3.507342e+02,3.507342e+02,3.834755e-10,3.644505e-01,-4.015262e+00,-1.137089e-15,4.620042e-01,-3.956949e+00,-1.136125e-15,2.912704e-03,7.985345e-04,2.286698e-36,1.483862e-03,1.132156e-20,2.004257e-20,9.981313e-02,6.559502e+05,7.660879e+02,7.660879e+02,-1.062106e-09,8.103827e-02,1.242822e+05,1.247631e+05,8.170176e+04,1.231667e+00,0.000000e+00,1,1.384800e-01,1.848000e-02,1.000000e-01,0.000000e+00
3.507471e+02,3.507471e+02,4.137325e-10,3.456595e-01,-3.332129e+00,-9.993653e-16,4.431867e-01,-3.273249e+00,-9.984956e-16,2.901808e-03,8.001281e-04,2.288412e-36,1.477805e-03,1.030225e-20,1.827856e-20,9.893866e-02,6.698256e+05,7.708418e+02,7.708418e+02,-1.166910e-09,8.033092e-02,1.242827e+05,1.247636e+05,8.170259e+04,1.231627e+00,0.000000e+00,1,1.387200e-01,1.872000e-02,1.000000e-01,0.000000e+00
3.507598e+02,3.507598e+02,4.417299e-10,3.271269e-01,-2.650070e+00,-8.611067e-16,4.246366e-01,-2.590636e+00,-8.603315e-16,2.890812e-03,8.017112e-04,2.290054e-36,1.471887e-03,9.293007e-21,1.654568e-20,9.806225e-02,6.836946e+05,7.755899e+02,7.755899e+02,-1.274871e-09,7.962194e-02,1.242832e+05,1.247640e+05,8.170335e+04,1.231587e+00,0.000000e+00,1,1.389600e-01,1.896000e-02,1.000000e-01,0.000000e+00
3.507722e+02,3.507722e+02,4.674648e-10,3.088531e-01,-1.969088e+00,-7.223126e-16,4.063543e-01,-1.909112e+00,-7.216322e-16,2.879717e-03,8.032838e-04,2.291621e-36,1.466108e-03,8.293840e-21,1.484394e-20,9.718390e-02,6.975572e+05,7.803321e+02,7.803321e+02,-1.385993e-09,7.891135e-02,1.242836e+05,1.247644e+05,8.170407e+04,1.231548e+00,0.000000e+00,1,1.392000e-01,1.920000e-02,1.000000e-01,0.000000e+00
3.507848e+02,3.507848e+02,4.814431e-10,2.903143e-01,-1.277653e+00,-5.846737e-16,3.878042e-01,-1.217159e+00,-5.840905e-16,2.868115e-03,8.045860e-04,2.265150e-36,1.459352e-03,7.263195e-21,1.309423e-20,9.630217e-02,7.117291e+05,7.851094e+02,7.851094e+02,-1.490389e-09,7.819796e-02,1.242841e+05,1.247648e+05,8.170483e+04,1.231509e+00,0.000000e+00,1,1.394400e-01,1.944000e-02,1.000000e-01,0.000000e+00
3.507997e+02,3.507997e+02,4.078355e-10,2.670041e-01,-4.773233e-01,-4.683297e-16,3.643817e-01,-4.164275e-01,-4.678609e-16,2.852560e-03,8.033607e-04,1.964373e-36,1.442177e-03,5.894225e-21,1.068809e-20,9.540503e-02,7.289141e+05,7.902760e+02,7.902760e+02,-1.485877e-09,7.747208e-02,1.242851e+05,1.247658e+05,8.170641e+04,1.231467e+00,0.000000e+00,1,1.396800e-01,1.968000e-02,1.000000e-01,0.000000e+00
3.508145e+02,3.508145e+02,3.411453e-10,2.438783e-01,3.223652e-01,-3.619294e-16,3.411533e-01,3.836424e-01,-3.615658e-16,2.836962e-03,8.020467e-04,1.648812e-36,1.425255e-03,4.621650e-21,8.433737e-21,9.450618e-02,7.461229e+05,7.954471e+02,7.954471e+02,-1.451756e-09,7.674474e-02,1.242861e+05,1.247667e+05,8.170793e+04,1.231426e+00,0.000000e+00,1,1.399200e-01,1.992000e-02,1.000000e-01,0.000000e+00
3.508289e+02,3.508289e+02,2.813806e-10,2.209370e-01,1.121411e+00,-2.654845e-16,3.181192e-01,1.183050e+00,-2.652166e-16,2.821323e-03,8.006439e-04,1.318449e-36,1.408586e-03,3.445580e-21,6.331353e-21,9.360562e-02,7.633554e+05,8.006226e+02,8.006226e+02,-1.387992e-09,7.601596e-02,1.242870e+05,1.247676e+05,8.170941e+04,1.231384e+00,0.000000e+00,1,1.401600e-01,2.016000e-02,1.000000e-01,0.000000e+00
3.508432e+02,3.508432e+02,2.285495e-10,1.981804e-01,1.919814e+00,-1.790066e-16,2.952797e-01,1.981794e+00,-1.788251e-16,2.805641e-03,7.991521e-04,9.732668e-37,1.392172e-03,2.366131e-21,4.381114e-21,9.270333e-02,7.806116e+05,8.058027e+02,8.058027e+02,-1.294549e-09,7.528575e-02,1.242879e+05,1.247685e+05,8.171083e+04,1.231344e+00,0.000000e+00,1,1.404000e-01,2.040000e-02,1.000000e-01,0.000000e+00
3.508572e+02,3.508572e+02,1.826603e-10,1.756089e-01,2.717574e+00,-1.025076e-16,2.726351e-01,2.779874e+00,-1.024030e-16,2.789917e-03,7.975714e-04,6.132477e-37,1.376012e-03,1.383415e-21,2.583199e-21,9.179932e-02,7.978916e+05,8.109874e+02,8.109874e+02,-1.171393e-09,7.455408e-02,1.242888e+05,1.247694e+05,8.171220e+04,1.231304e+00,0.000000e+00,1,1.406400e-01,2.064000e-02,1.000000e-01,0.000000e+00
3.508710e+02,3.508710e+02,1.437210e-10,1.532225e-01,3.514688e+00,-3.599897e-17,2.501855e-01,3.577289e+00,-3.596202e-17,2.774151e-03,7.959015e-04,2.383745e-37,1.360107e-03,4.975455e-22,9.377863e-22,9.089358e-02,8.151955e+05,8.161765e+02,8.161765e+02,-1.018489e-09,7.382096e-02,1.242896e+05,1.247702e+05,8.171352e+04,1.231264e+00,0.000000e+00,1,1.408800e-01,2.088000e-02,1.000000e-01,0.000000e+00
3.508859e+02,3.508859e+02,9.971864e-11,1.302055e-01,4.358905e+00,1.280124e-17,2.270591e-01,4.421731e+00,1.281977e-17,2.756332e-03,7.946477e-04,1.163094e-38,1.339412e-03,2.133220e-22,5.538628e-22,8.998169e-02,8.338408e+05,8.214639e+02,8.214639e+02,-8.715718e-10,7.308284e-02,1.242907e+05,1.247713e+05,8.171519e+04,1.231223e+00,0.000000e+00,1,1.411200e-01,2.112000e-02,1.000000e-01,0.000000e+00
3.509028e+02,3.509028e+02,3.946958e-11,1.060256e-01,5.279523e+00,4.200470e-17,2.026911e-01,5.342459e+00,4.207404e-17,2.735310e-03,7.940388e-04,4.288801e-38,1.310959e-03,7.927696e-22,2.035292e-21,8.906126e-02,8.546532e+05,8.269148e+02,8.269148e+02,-7.878294e-10,7.233781e-02,1.242922e+05,1.247728e+05,8.171745e+04,1.231178e+00,0.000000e+00,1,1.413600e-01,2.136000e-02,1.000000e-01,0.000000e+00
3.509194e+02,3.509194e+02,-1.947328e-11,8.197574e-02,6.200088e+00,6.521274e-17,1.784647e-01,6.263104e+00,6.533653e-17,2.714341e-03,7.932300e-04,7.553051e-38,1.282885e-03,1.406545e-21,3.572533e-21,8.813954e-02,8.755307e+05,8.323821e+02,8.323821e+02,-7.257037e-10,7.159170e-02,1.242937e+05,1.247742e+05,8.171966e+04,1.231134e+00,0.000000e+00,1,1.416000e-01,2.160000e-02,1.000000e-01,0.000000e+00
3.509358e+02,3.509358e+02,-7.710842e-11,5.805611e-02,7.120597e+00,8.241830e-17,1.543799e-01,7.183667e+00,8.260019e-17,2.693424e-03,7.922208e-04,1.095601e-37,1.255190e-03,2.054689e-21,5.165651e-21,8.721653e-02,8.964733e+05,8.378658e+02,8.378658e+02,-6.852204e-10,7.084449e-02,1.242951e+05,1.247756e+05,8.172184e+04,1.231090e+00,0.000000e+00,1,1.418400e-01,2.184000e-02,1.000000e-01,0.000000e+00
3.509519e+02,3.509519e+02,-1.334343e-10,3.426684e-02,8.041052e+00,9.361432e-17,1.304370e-01,8.104147e+00,9.385795e-17,2.672562e-03,7.910111e-04,1.449784e-37,1.227873e-03,2.737241e-21,6.814713e-21,8.629222e-02,9.174812e+05,8.433660e+02,8.433660e+02,-6.664048e-10,7.009617e-02,1.242965e+05,1.247770e+05,8.172399e+04,1.231046e+00,0.000000e+00,1,1.420800e-01,2.208000e-02,1.000000e-01,0.000000e+00
3.509678e+02,3.509678e+02,-1.884494e-10,1.060808e-02,8.961452e+00,9.879371e-17,1.066360e-01,9.024544e+00,9.910272e-17,2.651752e-03,7.896007e-04,1.817869e-37,1.200936e-03,3.454243e-21,8.519783e-21,8.536662e-02,9.385543e+05,8.488828e+02,8.488828e+02,-6.692825e-10,6.934676e-02,1.242979e+05,1.247783e+05,8.172609e+04,1.231004e+00,0.000000e+00,1,1.423200e-01,2.232000e-02,1.000000e-01,0.000000e+00
3.509848e+02,3.509848e+02,-1.858684e-10,-1.274811e-02,9.920726e+00,1.046503e-16,8.309991e-02,9.983731e+00,1.050130e-16,2.629190e-03,7.901042e-04,2.117878e-37,1.169697e-03,4.028016e-21,9.924452e-21,8.443689e-02,9.607126e+05,8.544180e+02,8.544180e+02,-6.517597e-10,6.859405e-02,1.242994e+05,1.247798e+05,8.172851e+04,1.230958e+00,0.000000e+00,1,1.425600e-01,2.256000e-02,1.000000e-01,0.000000e+00
3.510048e+02,3.510048e+02,-4.997183e-11,-3.562151e-02,1.096739e+01,1.254754e-16,5.995439e-02,1.103016e+01,1.258591e-16,2.602793e-03,7.950536e-04,2.236484e-37,1.128477e-03,4.221885e-21,1.058683e-20,8.349990e-02,9.852471e+05,8.599819e+02,8.599819e+02,-5.254399e-10,6.783563e-02,1.243013e+05,1.247816e+05,8.173168e+04,1.230907e+00,0.000000e+00,1,1.428000e-01,2.280000e-02,1.000000e-01,0.000000e+00
3.510246e+02,3.510246e+02,9.674017e-11,-5.841406e-02,1.201472e+01,1.494729e-16,3.691088e-02,1.207721e+01,1.498784e-16,2.576674e-03,7.996802e-04,2.350582e-37,1.087793e-03,4.423973e-21,1.130284e-20,8.256218e-02,1.009896e+06,8.655744e+02,8.655744e+02,-3.652170e-10,6.707656e-02,1.243032e+05,1.247835e+05,8.173484e+04,1.230856e+00,0.000000e+00,1,1.430400e-01,2.304000e-02,1.000000e-01,0.000000e+00
3.510441e+02,3.510441e+02,2.542803e-10,-8.112567e-02,1.306271e+01,1.766465e-16,1.396950e-02,1.312489e+01,1.770745e-16,2.550831e-03,8.039837e-04,2.460166e-37,1.047646e-03,4.634290e-21,1.207253e-20,8.162372e-02,1.034660e+06,8.711956e+02,8.711956e+02,-1.710512e-10,6.631686e-02,1.243050e+05,1.247853e+05,8.173798e+04,1.230806e+00,0.000000e+00,1,1.432800e-01,2.328000e-02,1.000000e-01,0.000000e+00
3.510634e+02,3.510634e+02,4.226613e-10,-1.037562e-01,1.411137e+01,2.070000e-16,-8.869620e-03,1.417320e+01,2.074512e-16,2.525267e-03,8.079635e-04,2.565230e-37,1.008037e-03,4.852845e-21,1.289596e-20,8.068451e-02,1.059539e+06,8.768455e+02,8.768455e+02,5.709758e-11,6.555650e-02,1.243068e+05,1.247870e+05,8.174112e+04,1.230757e+00,0.000000e+00,1,1.435200e-01,2.352000e-02,1.000000e-01,0.000000e+00
