# Source     : particleCollector
# Bins       : 30
# Total area : 0.00784591
# Geometry   :
#	Bin	(Centre_x Centre_y Centre_z)	Area
#	0	(0.00623339 0 -0.00202535)	3.13836e-05
#	1	(0.00385245 0 -0.00530244)	3.13836e-05
#	2	(4.91999e-19 0 -0.00655417)	3.13836e-05
#	3	(-0.00385245 0 -0.00530244)	3.13836e-05
#	4	(-0.00623339 0 -0.00202535)	3.13836e-05
#	5	(-0.00623339 0 0.00202535)	3.13836e-05
#	6	(-0.00385245 0 0.00530244)	3.13836e-05
#	7	(-8.43426e-19 0 0.00655417)	3.13836e-05
#	8	(0.00385245 0 0.00530244)	3.13836e-05
#	9	(0.00623339 0 0.00202535)	3.13836e-05
#	10	(0.0173644 0 -0.00564205)	0.000164764
#	11	(0.0107318 0 -0.0147711)	0.000164764
#	12	(1.71363e-18 0 -0.0182581)	0.000164764
#	13	(-0.0107318 0 -0.0147711)	0.000164764
#	14	(-0.0173644 0 -0.00564205)	0.000164764
#	15	(-0.0173644 0 0.00564205)	0.000164764
#	16	(-0.0107318 0 0.0147711)	0.000164764
#	17	(-2.57044e-18 0 0.0182581)	0.000164764
#	18	(0.0107318 0 0.0147711)	0.000164764
#	19	(0.0173644 0 0.00564205)	0.000164764
#	20	(0.0363614 0 -0.0118145)	0.000588443
#	21	(0.0224726 0 -0.0309309)	0.000588443
#	22	(3.59862e-18 0 -0.0382327)	0.000588443
#	23	(-0.0224726 0 -0.0309309)	0.000588443
#	24	(-0.0363614 0 -0.0118145)	0.000588443
#	25	(-0.0363614 0 0.0118145)	0.000588443
#	26	(-0.0224726 0 0.0309309)	0.000588443
#	27	(-6.2376e-18 0 0.0382327)	0.000588443
#	28	(0.0224726 0 0.0309309)	0.000588443
#	29	(0.0363614 0 0.0118145)	0.000588443
#
# Output format:
#	Time	bin_0	mass[0]	massFlowRate[0]
#	Time	bin_1	mass[1]	massFlowRate[1]
#	Time	bin_2	mass[2]	massFlowRate[2]
#	Time	bin_3	mass[3]	massFlowRate[3]
#	Time	bin_4	mass[4]	massFlowRate[4]
#	Time	bin_5	mass[5]	massFlowRate[5]
#	Time	bin_6	mass[6]	massFlowRate[6]
#	Time	bin_7	mass[7]	massFlowRate[7]
#	Time	bin_8	mass[8]	massFlowRate[8]
#	Time	bin_9	mass[9]	massFlowRate[9]
#	Time	bin_10	mass[10]	massFlowRate[10]
#	Time	bin_11	mass[11]	massFlowRate[11]
#	Time	bin_12	mass[12]	massFlowRate[12]
#	Time	bin_13	mass[13]	massFlowRate[13]
#	Time	bin_14	mass[14]	massFlowRate[14]
#	Time	bin_15	mass[15]	massFlowRate[15]
#	Time	bin_16	mass[16]	massFlowRate[16]
#	Time	bin_17	mass[17]	massFlowRate[17]
#	Time	bin_18	mass[18]	massFlowRate[18]
#	Time	bin_19	mass[19]	massFlowRate[19]
#	Time	bin_20	mass[20]	massFlowRate[20]
#	Time	bin_21	mass[21]	massFlowRate[21]
#	Time	bin_22	mass[22]	massFlowRate[22]
#	Time	bin_23	mass[23]	massFlowRate[23]
#	Time	bin_24	mass[24]	massFlowRate[24]
#	Time	bin_25	mass[25]	massFlowRate[25]
#	Time	bin_26	mass[26]	massFlowRate[26]
#	Time	bin_27	mass[27]	massFlowRate[27]
#	Time	bin_28	mass[28]	massFlowRate[28]
#	Time	bin_29	mass[29]	massFlowRate[29]
0.241	9	8.20802e-08	2.45625e-08
0.241	10	2.51182e-05	1.10408e-05
0.241	11	0	0
0.241	12	0	0
0.241	13	0	0
0.241	14	0	0
0.241	15	2.32431e-05	9.89456e-06
0.241	16	0	0
0.241	17	0	0
0.241	18	0	0
0.241	19	0	0
0.241	20	1.65475e-05	7.84784e-06
0.241	21	0	0
0.241	22	0	0
0.241	23	0	0
0.241	24	0	0
0.241	25	8.31632e-06	3.99204e-06
0.241	26	0	0
0.241	27	0	0
0.241	28	0	0
0.241	29	0	0
0.2415	0	1.25358e-05	5.33782e-06
0.2415	1	0	0
0.2415	2	0	0
0.2415	3	0	0
0.2415	4	3.3982e-07	1.3214e-07
0.2415	5	3.05727e-05	1.26262e-05
0.2415	6	0	0
0.2415	7	0	0
0.2415	8	0	0
0.2415	9	8.20802e-08	2.45625e-08
0.2415	10	2.51182e-05	1.10408e-05
0.2415	11	0	0
0.2415	12	0	0
0.2415	13	0	0
0.2415	14	0	0
0.2415	15	2.32431e-05	9.89456e-06
0.2415	16	0	0
0.2415	17	0	0
0.2415	18	0	0
0.2415	19	0	0
0.2415	20	1.65475e-05	7.84784e-06
0.2415	21	0	0
0.2415	22	0	0
0.2415	23	0	0
0.2415	24	0	0
0.2415	25	8.31632e-06	3.99204e-06
0.2415	26	0	0
0.2415	27	0	0
0.2415	28	0	0
0.2415	29	0	0
0.242	0	1.25358e-05	5.33782e-06
0.242	1	0	0
0.242	2	0	0
0.242	3	0	0
0.242	4	3.3982e-07	1.3214e-07
0.242	5	3.05727e-05	1.26262e-05
0.242	6	0	0
0.242	7	0	0
0.242	8	0	0
0.242	9	8.20802e-08	2.45625e-08
0.242	10	2.51182e-05	1.10408e-05
0.242	11	0	0
0.242	12	0	0
0.242	13	0	0
0.242	14	0	0
0.242	15	2.32431e-05	9.89456e-06
0.242	16	0	0
0.242	17	0	0
0.242	18	0	0
0.242	19	0	0
0.242	20	1.65475e-05	7.84784e-06
0.242	21	0	0
0.242	22	0	0
0.242	23	0	0
0.242	24	0	0
0.242	25	8.31632e-06	3.99204e-06
0.242	26	0	0
0.242	27	0	0
0.242	28	0	0
0.242	29	0	0
0.2425	0	1.25358e-05	5.33782e-06
0.2425	1	0	0
0.2425	2	0	0
0.2425	3	0	0
0.2425	4	3.3982e-07	1.3214e-07
0.2425	5	3.05727e-05	1.26262e-05
0.2425	6	0	0
0.2425	7	0	0
0.2425	8	0	0
0.2425	9	8.20802e-08	2.45625e-08
0.2425	10	2.51182e-05	1.10408e-05
0.2425	11	0	0
0.2425	12	0	0
0.2425	13	0	0
0.2425	14	0	0
0.2425	15	2.32431e-05	9.89456e-06
0.2425	16	0	0
0.2425	17	0	0
0.2425	18	0	0
0.2425	19	0	0
0.2425	20	1.65475e-05	7.84784e-06
0.2425	21	0	0
0.2425	22	0	0
0.2425	23	0	0
0.2425	24	0	0
0.2425	25	8.31632e-06	3.99204e-06
0.2425	26	0	0
0.2425	27	0	0
0.2425	28	0	0
0.2425	29	0	0
0.243	0	1.25358e-05	5.33782e-06
0.243	1	0	0
0.243	2	0	0
0.243	3	0	0
0.243	4	3.3982e-07	1.3214e-07
0.243	5	3.05727e-05	1.26262e-05
0.243	6	0	0
0.243	7	0	0
0.243	8	0	0
0.243	9	8.20802e-08	2.45625e-08
0.243	10	2.51182e-05	1.10408e-05
0.243	11	0	0
0.243	12	0	0
0.243	13	0	0
0.243	14	0	0
0.243	15	2.32431e-05	9.89456e-06
0.243	16	0	0
0.243	17	0	0
0.243	18	0	0
0.243	19	0	0
0.243	20	1.65475e-05	7.84784e-06
0.243	21	0	0
0.243	22	0	0
0.243	23	0	0
0.243	24	0	0
0.243	25	8.31632e-06	3.99204e-06
0.243	26	0	0
0.243	27	0	0
0.243	28	0	0
0.243	29	0	0
0.2435	0	1.25358e-05	5.33782e-06
0.2435	1	0	0
0.2435	2	0	0
0.2435	3	0	0
0.2435	4	3.3982e-07	1.3214e-07
0.2435	5	3.05727e-05	1.26262e-05
0.2435	6	0	0
0.2435	7	0	0
0.2435	8	0	0
0.2435	9	8.20802e-08	2.45625e-08
0.2435	10	2.51182e-05	1.10408e-05
0.2435	11	0	0
0.2435	12	0	0
0.2435	13	0	0
0.2435	14	0	0
0.2435	15	2.32431e-05	9.89456e-06
0.2435	16	0	0
0.2435	17	0	0
0.2435	18	0	0
0.2435	19	0	0
0.2435	20	1.65475e-05	7.84784e-06
0.2435	21	0	0
0.2435	22	0	0
0.2435	23	0	0
0.2435	24	0	0
0.2435	25	8.31632e-06	3.99204e-06
0.2435	26	0	0
0.2435	27	0	0
0.2435	28	0	0
0.2435	29	0	0
0.244	0	1.25358e-05	5.33782e-06
0.244	1	0	0
0.244	2	0	0
0.244	3	0	0
0.244	4	3.3982e-07	1.3214e-07
0.244	5	3.05727e-05	1.26262e-05
0.244	6	0	0
0.244	7	0	0
0.244	8	0	0
0.244	9	8.20802e-08	2.45625e-08
0.244	10	2.51182e-05	1.10408e-05
0.244	11	0	0
0.244	12	0	0
0.244	13	0	0
0.244	14	0	0
0.244	15	2.32431e-05	9.89456e-06
0.244	16	0	0
0.244	17	0	0
0.244	18	0	0
0.244	19	0	0
0.244	20	1.65475e-05	7.84784e-06
0.244	21	0	0
0.244	22	0	0
0.244	23	0	0
0.244	24	0	0
0.244	25	8.31632e-06	3.99204e-06
0.244	26	0	0
0.244	27	0	0
0.244	28	0	0
0.244	29	0	0
0.2445	0	1.25358e-05	5.33782e-06
0.2445	1	0	0
0.2445	2	0	0
0.2445	3	0	0
0.2445	4	3.3982e-07	1.3214e-07
0.2445	5	3.05727e-05	1.26262e-05
0.2445	6	0	0
0.2445	7	0	0
0.2445	8	0	0
0.2445	9	8.20802e-08	2.45625e-08
0.2445	10	2.51182e-05	1.10408e-05
0.2445	11	0	0
0.2445	12	0	0
0.2445	13	0	0
0.2445	14	0	0
0.2445	15	2.32431e-05	9.89456e-06
0.2445	16	0	0
0.2445	17	0	0
0.2445	18	0	0
0.2445	19	0	0
0.2445	20	1.65475e-05	7.84784e-06
0.2445	21	0	0
0.2445	22	0	0
0.2445	23	0	0
0.2445	24	0	0
0.2445	25	8.31632e-06	3.99204e-06
0.2445	26	0	0
0.2445	27	0	0
0.2445	28	0	0
0.2445	29	0	0
0.245	0	1.25358e-05	5.33782e-06
0.245	1	0	0
0.245	2	0	0
0.245	3	0	0
0.245	4	3.3982e-07	1.3214e-07
0.245	5	3.05727e-05	1.26262e-05
0.245	6	0	0
0.245	7	0	0
0.245	8	0	0
0.245	9	8.20802e-08	2.45625e-08
0.245	10	2.51182e-05	1.10408e-05
0.245	11	0	0
0.245	12	0	0
0.245	13	0	0
0.245	14	0	0
0.245	15	2.32431e-05	9.89456e-06
0.245	16	0	0
0.245	17	0	0
0.245	18	0	0
0.245	19	0	0
0.245	20	1.65475e-05	7.84784e-06
0.245	21	0	0
0.245	22	0	0
0.245	23	0	0
0.245	24	0	0
0.245	25	8.31632e-06	3.99204e-06
0.245	26	0	0
0.245	27	0	0
0.245	28	0	0
0.245	29	0	0
0.2455	0	1.25358e-05	5.33782e-06
0.2455	1	0	0
0.2455	2	0	0
0.2455	3	0	0
0.2455	4	3.3982e-07	1.3214e-07
0.2455	5	3.05727e-05	1.26262e-05
0.2455	6	0	0
0.2455	7	0	0
0.2455	8	0	0
0.2455	9	8.20802e-08	2.45625e-08
0.2455	10	2.51182e-05	1.10408e-05
0.2455	11	0	0
0.2455	12	0	0
0.2455	13	0	0
0.2455	14	0	0
0.2455	15	2.32431e-05	9.89456e-06
0.2455	16	0	0
0.2455	17	0	0
0.2455	18	0	0
0.2455	19	0	0
0.2455	20	1.65475e-05	7.84784e-06
0.2455	21	0	0
0.2455	22	0	0
0.2455	23	0	0
0.2455	24	0	0
0.2455	25	8.31632e-06	3.99204e-06
0.2455	26	0	0
0.2455	27	0	0
0.2455	28	0	0
0.2455	29	0	0
0.246	0	1.25358e-05	5.33782e-06
0.246	1	0	0
0.246	2	0	0
0.246	3	0	0
0.246	4	3.3982e-07	1.3214e-07
0.246	5	3.05727e-05	1.26262e-05
0.246	6	0	0
0.246	7	0	0
0.246	8	0	0
0.246	9	8.20802e-08	2.45625e-08
0.246	10	2.51182e-05	1.10408e-05
0.246	11	0	0
0.246	12	0	0
0.246	13	0	0
0.246	14	0	0
0.246	15	2.32431e-05	9.89456e-06
0.246	16	0	0
0.246	17	0	0
0.246	18	0	0
0.246	19	0	0
0.246	20	1.65475e-05	7.84784e-06
0.246	21	0	0
0.246	22	0	0
0.246	23	0	0
0.246	24	0	0
0.246	25	8.31632e-06	3.99204e-06
0.246	26	0	0
0.246	27	0	0
0.246	28	0	0
0.246	29	0	0
0.2465	0	1.25358e-05	5.33782e-06
0.2465	1	0	0
0.2465	2	0	0
0.2465	3	0	0
0.2465	4	3.3982e-07	1.3214e-07
0.2465	5	3.05727e-05	1.26262e-05
0.2465	6	0	0
0.2465	7	0	0
0.2465	8	0	0
0.2465	9	8.20802e-08	2.45625e-08
0.2465	10	2.51182e-05	1.10408e-05
0.2465	11	0	0
0.2465	12	0	0
0.2465	13	0	0
0.2465	14	0	0
0.2465	15	2.32431e-05	9.89456e-06
0.2465	16	0	0
0.2465	17	0	0
0.2465	18	0	0
0.2465	19	0	0
0.2465	20	1.65475e-05	7.84784e-06
0.2465	21	0	0
0.2465	22	0	0
0.2465	23	0	0
0.2465	24	0	0
0.2465	25	8.31632e-06	3.99204e-06
0.2465	26	0	0
0.2465	27	0	0
0.2465	28	0	0
0.2465	29	0	0
0.247	0	1.25358e-05	5.33782e-06
0.247	1	0	0
0.247	2	0	0
0.247	3	0	0
0.247	4	3.3982e-07	1.3214e-07
0.247	5	3.05727e-05	1.26262e-05
0.247	6	0	0
0.247	7	0	0
0.247	8	0	0
0.247	9	8.20802e-08	2.45625e-08
0.247	10	2.51182e-05	1.10408e-05
0.247	11	0	0
0.247	12	0	0
0.247	13	0	0
0.247	14	0	0
0.247	15	2.32431e-05	9.89456e-06
0.247	16	0	0
0.247	17	0	0
0.247	18	0	0
0.247	19	0	0
0.247	20	1.65475e-05	7.84784e-06
0.247	21	0	0
0.247	22	0	0
0.247	23	0	0
0.247	24	0	0
0.247	25	8.31632e-06	3.99204e-06
0.247	26	0	0
0.247	27	0	0
0.247	28	0	0
0.247	29	0	0
0.2475	0	1.25358e-05	5.33782e-06
0.2475	1	0	0
0.2475	2	0	0
0.2475	3	0	0
0.2475	4	3.3982e-07	1.3214e-07
0.2475	5	3.05727e-05	1.26262e-05
0.2475	6	0	0
0.2475	7	0	0
0.2475	8	0	0
0.2475	9	8.20802e-08	2.45625e-08
0.2475	10	2.51182e-05	1.10408e-05
0.2475	11	0	0
0.2475	12	0	0
0.2475	13	0	0
0.2475	14	0	0
0.2475	15	2.32431e-05	9.89456e-06
0.2475	16	0	0
0.2475	17	0	0
0.2475	18	0	0
0.2475	19	0	0
0.2475	20	1.65475e-05	7.84784e-06
0.2475	21	0	0
0.2475	22	0	0
0.2475	23	0	0
0.2475	24	0	0
0.2475	25	8.31632e-06	3.99204e-06
0.2475	26	0	0
0.2475	27	0	0
0.2475	28	0	0
0.2475	29	0	0
0.248	0	1.25358e-05	5.33782e-06
0.248	1	0	0
0.248	2	0	0
0.248	3	0	0
0.248	4	3.3982e-07	1.3214e-07
0.248	5	3.05727e-05	1.26262e-05
0.248	6	0	0
0.248	7	0	0
0.248	8	0	0
0.248	9	8.20802e-08	2.45625e-08
0.248	10	2.51182e-05	1.10408e-05
0.248	11	0	0
0.248	12	0	0
0.248	13	0	0
0.248	14	0	0
0.248	15	2.32431e-05	9.89456e-06
0.248	16	0	0
0.248	17	0	0
0.248	18	0	0
0.248	19	0	0
0.248	20	1.65475e-05	7.84784e-06
0.248	21	0	0
0.248	22	0	0
0.248	23	0	0
0.248	24	0	0
0.248	25	8.31632e-06	3.99204e-06
0.248	26	0	0
0.248	27	0	0
0.248	28	0	0
0.248	29	0	0
0.2485	0	1.25358e-05	5.33782e-06
0.2485	1	0	0
0.2485	2	0	0
0.2485	3	0	0
0.2485	4	3.3982e-07	1.3214e-07
0.2485	5	3.05727e-05	1.26262e-05
0.2485	6	0	0
0.2485	7	0	0
0.2485	8	0	0
0.2485	9	8.20802e-08	2.45625e-08
0.2485	10	2.51182e-05	1.10408e-05
0.2485	11	0	0
0.2485	12	0	0
0.2485	13	0	0
0.2485	14	0	0
0.2485	15	2.32431e-05	9.89456e-06
0.2485	16	0	0
0.2485	17	0	0
0.2485	18	0	0
0.2485	19	0	0
0.2485	20	1.65475e-05	7.84784e-06
0.2485	21	0	0
0.2485	22	0	0
0.2485	23	0	0
0.2485	24	0	0
0.2485	25	8.31632e-06	3.99204e-06
0.2485	26	0	0
0.2485	27	0	0
0.2485	28	0	0
0.2485	29	0	0
0.249	0	1.25358e-05	5.33782e-06
0.249	1	0	0
0.249	2	0	0
0.249	3	0	0
0.249	4	3.3982e-07	1.3214e-07
0.249	5	3.05727e-05	1.26262e-05
0.249	6	0	0
0.249	7	0	0
0.249	8	0	0
0.249	9	8.20802e-08	2.45625e-08
0.249	10	2.51182e-05	1.10408e-05
0.249	11	0	0
0.249	12	0	0
0.249	13	0	0
0.249	14	0	0
0.249	15	2.32431e-05	9.89456e-06
0.249	16	0	0
0.249	17	0	0
0.249	18	0	0
0.249	19	0	0
0.249	20	1.65475e-05	7.84784e-06
0.249	21	0	0
0.249	22	0	0
0.249	23	0	0
0.249	24	0	0
0.249	25	8.31632e-06	3.99204e-06
0.249	26	0	0
0.249	27	0	0
0.249	28	0	0
0.249	29	0	0
0.2495	0	1.25358e-05	5.33782e-06
0.2495	1	0	0
0.2495	2	0	0
0.2495	3	0	0
0.2495	4	3.3982e-07	1.3214e-07
0.2495	5	3.05727e-05	1.26262e-05
0.2495	6	0	0
0.2495	7	0	0
0.2495	8	0	0
0.2495	9	8.20802e-08	2.45625e-08
0.2495	10	2.51182e-05	1.10408e-05
0.2495	11	0	0
0.2495	12	0	0
0.2495	13	0	0
0.2495	14	0	0
0.2495	15	2.32431e-05	9.89456e-06
0.2495	16	0	0
0.2495	17	0	0
0.2495	18	0	0
0.2495	19	0	0
0.2495	20	1.65475e-05	7.84784e-06
0.2495	21	0	0
0.2495	22	0	0
0.2495	23	0	0
0.2495	24	0	0
0.2495	25	8.31632e-06	3.99204e-06
0.2495	26	0	0
0.2495	27	0	0
0.2495	28	0	0
0.2495	29	0	0
0.25	0	1.25358e-05	5.33782e-06
0.25	1	0	0
0.25	2	0	0
0.25	3	0	0
0.25	4	3.3982e-07	1.3214e-07
0.25	5	3.05727e-05	1.26262e-05
0.25	6	0	0
0.25	7	0	0
0.25	8	0	0
0.25	9	8.20802e-08	2.45625e-08
0.25	10	2.51182e-05	1.10408e-05
0.25	11	0	0
0.25	12	0	0
0.25	13	0	0
0.25	14	0	0
0.25	15	2.32431e-05	9.89456e-06
0.25	16	0	0
0.25	17	0	0
0.25	18	0	0
0.25	19	0	0
0.25	20	1.65475e-05	7.84784e-06
0.25	21	0	0
0.25	22	0	0
0.25	23	0	0
0.25	24	0	0
0.25	25	8.31632e-06	3.99204e-06
0.25	26	0	0
0.25	27	0	0
0.25	28	0	0
0.25	29	0	0
0.2505	0	1.25358e-05	5.33782e-06
0.2505	1	0	0
0.2505	2	0	0
0.2505	3	0	0
0.2505	4	3.3982e-07	1.3214e-07
0.2505	5	3.05727e-05	1.26262e-05
0.2505	6	0	0
0.2505	7	0	0
0.2505	8	0	0
0.2505	9	8.20802e-08	2.45625e-08
0.2505	10	2.51182e-05	1.10408e-05
0.2505	11	0	0
0.2505	12	0	0
0.2505	13	0	0
0.2505	14	0	0
0.2505	15	2.32431e-05	9.89456e-06
0.2505	16	0	0
0.2505	17	0	0
0.2505	18	0	0
0.2505	19	0	0
0.2505	20	1.65475e-05	7.84784e-06
0.2505	21	0	0
0.2505	22	0	0
0.2505	23	0	0
0.2505	24	0	0
0.2505	25	8.31632e-06	3.99204e-06
0.2505	26	0	0
0.2505	27	0	0
0.2505	28	0	0
0.2505	29	0	0
0.251	0	1.25358e-05	5.33782e-06
0.251	1	0	0
0.251	2	0	0
0.251	3	0	0
0.251	4	3.3982e-07	1.3214e-07
0.251	5	3.05727e-05	1.26262e-05
0.251	6	0	0
0.251	7	0	0
0.251	8	0	0
0.251	9	8.20802e-08	2.45625e-08
0.251	10	2.51182e-05	1.10408e-05
0.251	11	0	0
0.251	12	0	0
0.251	13	0	0
0.251	14	0	0
0.251	15	2.32431e-05	9.89456e-06
0.251	16	0	0
0.251	17	0	0
0.251	18	0	0
0.251	19	0	0
0.251	20	1.65475e-05	7.84784e-06
0.251	21	0	0
0.251	22	0	0
0.251	23	0	0
0.251	24	0	0
0.251	25	8.31632e-06	3.99204e-06
0.251	26	0	0
0.251	27	0	0
0.251	28	0	0
0.251	29	0	0
0.2515	0	1.25358e-05	5.33782e-06
0.2515	1	0	0
0.2515	2	0	0
0.2515	3	0	0
0.2515	4	3.3982e-07	1.3214e-07
0.2515	5	3.05727e-05	1.26262e-05
0.2515	6	0	0
0.2515	7	0	0
0.2515	8	0	0
0.2515	9	8.20802e-08	2.45625e-08
0.2515	10	2.51182e-05	1.10408e-05
0.2515	11	0	0
0.2515	12	0	0
0.2515	13	0	0
0.2515	14	0	0
0.2515	15	2.32431e-05	9.89456e-06
0.2515	16	0	0
0.2515	17	0	0
0.2515	18	0	0
0.2515	19	0	0
0.2515	20	1.65475e-05	7.84784e-06
0.2515	21	0	0
0.2515	22	0	0
0.2515	23	0	0
0.2515	24	0	0
0.2515	25	8.31632e-06	3.99204e-06
0.2515	26	0	0
0.2515	27	0	0
0.2515	28	0	0
0.2515	29	0	0
0.252	0	1.25358e-05	5.33782e-06
0.252	1	0	0
0.252	2	0	0
0.252	3	0	0
0.252	4	3.3982e-07	1.3214e-07
0.252	5	3.05727e-05	1.26262e-05
0.252	6	0	0
0.252	7	0	0
0.252	8	0	0
0.252	9	8.20802e-08	2.45625e-08
0.252	10	2.51182e-05	1.10408e-05
0.252	11	0	0
0.252	12	0	0
0.252	13	0	0
0.252	14	0	0
0.252	15	2.32431e-05	9.89456e-06
0.252	16	0	0
0.252	17	0	0
0.252	18	0	0
0.252	19	0	0
0.252	20	1.65475e-05	7.84784e-06
0.252	21	0	0
0.252	22	0	0
0.252	23	0	0
0.252	24	0	0
0.252	25	8.31632e-06	3.99204e-06
0.252	26	0	0
0.252	27	0	0
0.252	28	0	0
0.252	29	0	0
0.2525	0	1.25358e-05	5.33782e-06
0.2525	1	0	0
0.2525	2	0	0
0.2525	3	0	0
0.2525	4	3.3982e-07	1.3214e-07
0.2525	5	3.05727e-05	1.26262e-05
0.2525	6	0	0
0.2525	7	0	0
0.2525	8	0	0
0.2525	9	8.20802e-08	2.45625e-08
0.2525	10	2.51182e-05	1.10408e-05
0.2525	11	0	0
0.2525	12	0	0
0.2525	13	0	0
0.2525	14	0	0
0.2525	15	2.32431e-05	9.89456e-06
0.2525	16	0	0
0.2525	17	0	0
0.2525	18	0	0
0.2525	19	0	0
0.2525	20	1.65475e-05	7.84784e-06
0.2525	21	0	0
0.2525	22	0	0
0.2525	23	0	0
0.2525	24	0	0
0.2525	25	8.31632e-06	3.99204e-06
0.2525	26	0	0
0.2525	27	0	0
0.2525	28	0	0
0.2525	29	0	0
0.253	0	1.25358e-05	5.33782e-06
0.253	1	0	0
0.253	2	0	0
0.253	3	0	0
0.253	4	3.3982e-07	1.3214e-07
0.253	5	3.05727e-05	1.26262e-05
0.253	6	0	0
0.253	7	0	0
0.253	8	0	0
0.253	9	8.20802e-08	2.45625e-08
0.253	10	2.51182e-05	1.10408e-05
0.253	11	0	0
0.253	12	0	0
0.253	13	0	0
0.253	14	0	0
0.253	15	2.32431e-05	9.89456e-06
0.253	16	0	0
0.253	17	0	0
0.253	18	0	0
0.253	19	0	0
0.253	20	1.65475e-05	7.84784e-06
0.253	21	0	0
0.253	22	0	0
0.253	23	0	0
0.253	24	0	0
0.253	25	8.31632e-06	3.99204e-06
0.253	26	0	0
0.253	27	0	0
0.253	28	0	0
0.253	29	0	0
0.2535	0	1.25358e-05	5.33782e-06
0.2535	1	0	0
0.2535	2	0	0
0.2535	3	0	0
0.2535	4	3.3982e-07	1.3214e-07
0.2535	5	3.05727e-05	1.26262e-05
0.2535	6	0	0
0.2535	7	0	0
0.2535	8	0	0
0.2535	9	8.20802e-08	2.45625e-08
0.2535	10	2.51182e-05	1.10408e-05
0.2535	11	0	0
0.2535	12	0	0
0.2535	13	0	0
0.2535	14	0	0
0.2535	15	2.32431e-05	9.89456e-06
0.2535	16	0	0
0.2535	17	0	0
0.2535	18	0	0
0.2535	19	0	0
0.2535	20	1.65475e-05	7.84784e-06
0.2535	21	0	0
0.2535	22	0	0
0.2535	23	0	0
0.2535	24	0	0
0.2535	25	8.31632e-06	3.99204e-06
0.2535	26	0	0
0.2535	27	0	0
0.2535	28	0	0
0.2535	29	0	0
0.254	0	1.25358e-05	5.33782e-06
0.254	1	0	0
0.254	2	0	0
0.254	3	0	0
0.254	4	3.3982e-07	1.3214e-07
0.254	5	3.05727e-05	1.26262e-05
0.254	6	0	0
0.254	7	0	0
0.254	8	0	0
0.254	9	8.20802e-08	2.45625e-08
0.254	10	2.51182e-05	1.10408e-05
0.254	11	0	0
0.254	12	0	0
0.254	13	0	0
0.254	14	0	0
0.254	15	2.32431e-05	9.89456e-06
0.254	16	0	0
0.254	17	0	0
0.254	18	0	0
0.254	19	0	0
0.254	20	1.65475e-05	7.84784e-06
0.254	21	0	0
0.254	22	0	0
0.254	23	0	0
0.254	24	0	0
0.254	25	8.31632e-06	3.99204e-06
0.254	26	0	0
0.254	27	0	0
0.254	28	0	0
0.254	29	0	0
0.2545	0	1.25358e-05	5.33782e-06
0.2545	1	0	0
0.2545	2	0	0
0.2545	3	0	0
0.2545	4	3.3982e-07	1.3214e-07
0.2545	5	3.05727e-05	1.26262e-05
0.2545	6	0	0
0.2545	7	0	0
0.2545	8	0	0
0.2545	9	8.20802e-08	2.45625e-08
0.2545	10	2.51182e-05	1.10408e-05
0.2545	11	0	0
0.2545	12	0	0
0.2545	13	0	0
0.2545	14	0	0
0.2545	15	2.32431e-05	9.89456e-06
0.2545	16	0	0
0.2545	17	0	0
0.2545	18	0	0
0.2545	19	0	0
0.2545	20	1.65475e-05	7.84784e-06
0.2545	21	0	0
0.2545	22	0	0
0.2545	23	0	0
0.2545	24	0	0
0.2545	25	8.31632e-06	3.99204e-06
0.2545	26	0	0
0.2545	27	0	0
0.2545	28	0	0
0.2545	29	0	0
0.255	0	1.25358e-05	5.33782e-06
0.255	1	0	0
0.255	2	0	0
0.255	3	0	0
0.255	4	3.3982e-07	1.3214e-07
0.255	5	3.05727e-05	1.26262e-05
0.255	6	0	0
0.255	7	0	0
0.255	8	0	0
0.255	9	8.20802e-08	2.45625e-08
0.255	10	2.51182e-05	1.10408e-05
0.255	11	0	0
0.255	12	0	0
0.255	13	0	0
0.255	14	0	0
0.255	15	2.32431e-05	9.89456e-06
0.255	16	0	0
0.255	17	0	0
0.255	18	0	0
0.255	19	0	0
0.255	20	1.65475e-05	7.84784e-06
0.255	21	0	0
0.255	22	0	0
0.255	23	0	0
0.255	24	0	0
0.255	25	8.31632e-06	3.99204e-06
0.255	26	0	0
0.255	27	0	0
0.255	28	0	0
0.255	29	0	0
0.2555	0	1.25358e-05	5.33782e-06
0.2555	1	0	0
0.2555	2	0	0
0.2555	3	0	0
0.2555	4	3.3982e-07	1.3214e-07
0.2555	5	3.05727e-05	1.26262e-05
0.2555	6	0	0
0.2555	7	0	0
0.2555	8	0	0
0.2555	9	8.20802e-08	2.45625e-08
0.2555	10	2.51182e-05	1.10408e-05
0.2555	11	0	0
0.2555	12	0	0
0.2555	13	0	0
0.2555	14	0	0
0.2555	15	2.32431e-05	9.89456e-06
0.2555	16	0	0
0.2555	17	0	0
0.2555	18	0	0
0.2555	19	0	0
0.2555	20	1.65475e-05	7.84784e-06
0.2555	21	0	0
0.2555	22	0	0
0.2555	23	0	0
0.2555	24	0	0
0.2555	25	8.31632e-06	3.99204e-06
0.2555	26	0	0
0.2555	27	0	0
0.2555	28	0	0
0.2555	29	0	0
0.256	0	1.25358e-05	5.33782e-06
0.256	1	0	0
0.256	2	0	0
0.256	3	0	0
0.256	4	3.3982e-07	1.3214e-07
0.256	5	3.05727e-05	1.26262e-05
